date,open,high,low,close,volume
3/3/2020,488.34,503.98,476.18,482.07,1589823
3/4/2020,488.09,497.77,479.3,495.31,1175004
3/5/2020,477.37,482.4,464.58,472.47,1022212
3/6/2020,452.04,458.96,440.52,450.41,1460371
3/9/2020,411.39,436.1,405.15,419.01,1478230
3/10/2020,441.33,459.02,434.23,459,1608337
3/11/2020,445,447.99,422.17,430.97,1263679
3/12/2020,398.38,420,383.43,386.22,1669907
3/13/2020,415.11,419.24,388,413.78,1579445
3/16/2020,368.44,376.57,354.01,357.28,1569371
3/17/2020,366.21,398.24,355.39,386.76,1609663
3/18/2020,357.17,374.57,323.98,373.36,1969554
3/19/2020,367.29,415.15,351.3,397.36,1593658
3/20/2020,401.01,402.4,350.96,354.72,1363213
3/23/2020,354.72,354.72,326.28,327.42,1422874
3/24/2020,349.3,373.06,346.29,371.7,1319554
3/25/2020,384.9,439.99,377,401.38,1950996
3/26/2020,408.06,454.5,405.57,451.9,1598329
3/27/2020,428.54,449.48,421.12,434.34,1044182
3/30/2020,438,456.25,434.51,455.35,1177358
3/31/2020,451.89,458.63,436.99,439.97,1390256
4/1/2020,418.11,424.5,401.9,409.54,1163679
4/2/2020,408.18,433.87,406.19,426.53,649308
4/3/2020,426.71,432.98,411.03,418.07,612653
4/6/2020,442.01,452.98,433.4,449.52,957936
4/7/2020,469,469.07,441.98,443.12,831225
4/8/2020,445.81,455.64,441.63,450.97,772259
4/9/2020,460,478.69,458.43,471.42,1154661
4/13/2020,468.86,470.24,449.25,452.39,689115
4/14/2020,466.79,467.99,456.48,458.03,566294
4/15/2020,442.49,451,440,443.07,590579
4/16/2020,445.19,462.85,444.84,458.99,764913
4/17/2020,476.32,484.69,469.35,476.87,977286
4/20/2020,467.84,475.24,464.15,470.8,589552
4/21/2020,460.07,477.62,453.33,474.37,1200743
4/22/2020,484.32,487.88,475.54,481,842763
4/23/2020,481.32,484.76,469.31,471.2,512349
4/24/2020,476.03,476.03,469.64,475.14,517642
4/27/2020,481.07,498.15,477.06,496.65,613925
4/28/2020,508.07,510.79,494.76,497.77,655696
4/29/2020,510.67,516,500.59,511.39,637998
4/30/2020,501.24,507.94,497.81,502.04,580331
5/1/2020,491.42,492.47,483.15,484.16,526329
5/4/2020,479,483.71,473.11,481.51,634897
5/5/2020,488.11,493.73,484.88,485.49,525894
5/6/2020,489.73,491.7,476.67,483.4,520862
5/7/2020,494.87,502.81,493.33,497.39,537095
5/8/2020,505.53,506,496.62,498.78,450482
5/11/2020,492.27,497.18,488.64,493.11,699593
5/12/2020,472.83,473.34,451.35,454.44,3499006
5/13/2020,459.99,491.78,456.5,485.8,9666149
5/14/2020,481,500.14,471.45,498.2,11804135
5/15/2020,495,515.59,490.52,513.73,5957036
5/18/2020,519,528.79,514.59,516.43,5587203
5/19/2020,512.46,515.58,498.83,501.2,2100142
5/20/2020,509.56,513,503.46,508.74,1496770
5/21/2020,508.08,509.63,504.15,508.51,1007961
5/22/2020,506,513.57,503,513.3,632708
5/26/2020,525,530.15,521.41,523.63,1064311
5/27/2020,536.25,537.35,525.33,536.4,1182106
5/28/2020,548.48,550,535.01,536.84,1132946
5/29/2020,530.69,534.5,520.55,528.64,1159516
6/1/2020,528,543.11,526.73,538.23,668535
6/2/2020,544.4,547.77,538.43,541.34,847093
6/3/2020,550,551.94,542.81,547.71,1071558
6/4/2020,541.93,548.14,540,546.19,913455
6/5/2020,558,562.09,551.62,556.53,1438068
6/8/2020,557.22,561.92,550.55,557.33,1133450
6/9/2020,547.97,562.5,546.95,558.06,851931
6/10/2020,559.45,567.58,555.63,558.06,779693
6/11/2020,544.07,548.67,521.14,525.21,1250854
6/12/2020,538.4,539.13,516.1,527.04,1065590
6/15/2020,518.23,549.59,515.72,543.03,1242967
6/16/2020,558.9,558.9,539.35,550.4,826883
6/17/2020,554.96,561.5,552.8,555.23,704587
6/18/2020,549.87,558.35,548.53,556.77,531776
6/19/2020,566.98,566.98,546.85,555.37,1875026
6/22/2020,550.77,558.57,548.59,553.21,478601
6/23/2020,560,561.99,553.21,554.65,605923
6/24/2020,548.65,551.9,536.24,538.57,868874
6/25/2020,537.77,550.4,532.75,546.97,714151
6/26/2020,542.11,544.42,528.63,534.85,1167775
6/29/2020,540,540.57,530.99,532.87,774366
6/30/2020,533.97,545.98,533.97,544.09,1067092
7/1/2020,544.29,546.48,537.46,544.32,549023
7/2/2020,555.48,560.56,548.62,551.77,741950
7/6/2020,560,564.4,557.09,557.55,703115
7/7/2020,553.37,560.47,549.16,549.23,557322
7/8/2020,551.01,559.94,549.49,557.61,435753
7/9/2020,554.46,557.47,544.26,549.44,462691
7/10/2020,550.53,555.92,546.78,554.08,489497
7/13/2020,558.2,565.23,552,552.56,786413
7/14/2020,552.76,562.51,551.46,561.33,567337
7/15/2020,572.28,573,560.24,568.59,767633
7/16/2020,565.3,569.76,563.12,566.96,729899
7/17/2020,578.35,592.48,572.65,587.72,1151651
7/20/2020,580.22,585,577.13,579.6,706780
7/21/2020,584.75,584.75,578.29,580,523283
7/22/2020,580.33,586.62,577.98,582.54,460500
7/23/2020,580.31,585.05,575.22,578.15,453666
7/24/2020,578,578,567.66,570.62,421653
7/27/2020,568.73,578.28,565.35,575.33,618478
7/28/2020,572.9,574.19,569,570.7,488884
7/29/2020,569.75,580.21,569.75,577.6,724859
7/30/2020,569.31,573.09,564,573.09,341204
7/31/2020,572.33,575.32,566.68,575.01,375919
8/3/2020,579.35,583.55,577.31,579.95,496428
8/4/2020,573.65,575.69,567.93,571.04,513122
8/5/2020,576.71,584.92,573.23,582.15,465847
8/6/2020,579.96,583.35,575.07,582.23,454988
8/7/2020,582.67,588.34,579.42,588.19,469919
8/10/2020,586.21,587.16,579.67,580.2,465750
8/11/2020,585.3,596.51,583.33,586.64,576823
8/12/2020,592.14,605.72,584.4,590.24,612238
8/13/2020,586.72,595.3,586.72,589.56,359708
8/14/2020,588.61,592.46,584.06,588.46,316659
8/17/2020,590.93,595.54,587.89,592.03,411120
8/18/2020,591.09,594.76,588.8,589.21,456208
8/19/2020,592.33,595.55,588.8,589.75,418702
8/20/2020,584.88,588.26,581.04,583.36,552425
8/21/2020,585.41,588,581.93,584.04,418462
8/24/2020,587.38,591.69,584.29,591.45,381634
8/25/2020,594.45,594.6,590.12,591.15,373289
8/26/2020,591.46,595.7,587.9,592.1,540161
8/27/2020,592.94,598.9,591.99,594.98,428904
8/28/2020,595.61,601.31,592.09,601.06,436069
8/31/2020,602.52,604.08,593.67,594.19,581734
9/1/2020,594.74,601.02,593.15,596.24,402818
9/2/2020,597.74,609.69,594.19,608,684165
9/3/2020,604.13,605.45,573.7,579.12,739198
9/4/2020,581.81,584.09,557.86,564.63,822107
9/8/2020,559.99,560.77,548,552.54,837193
9/9/2020,561.62,564.1,555.33,560.18,830507
9/10/2020,561.64,561.96,541.21,543.31,891033
9/11/2020,544.48,547.45,537.86,541.2,660875
9/14/2020,545.04,553.21,543.27,547.38,631447
9/15/2020,553.11,553.43,547.28,548.16,626477
9/16/2020,551.82,566.88,548.8,561.73,1004027
9/17/2020,554.95,555.8,544.51,548.41,1033459
9/18/2020,548.47,559.16,548.47,556.92,2989114
9/21/2020,548.63,556.76,542.52,552.59,659600
9/22/2020,551.15,556.55,544.53,550.8,565647
9/23/2020,550.31,552.87,538.05,538.54,511422
9/24/2020,537.28,542.11,531.81,535.05,552840
9/25/2020,532.95,548.9,531.39,547.81,486378
9/28/2020,554.44,563.94,554,558.65,567033
9/29/2020,560.16,562.2,552.37,554.8,409654
9/30/2020,557.2,570.89,555.11,563.55,741054
10/1/2020,576.84,578.24,566.17,567.91,551296
10/2/2020,560.54,574.67,559.18,570.12,523471
10/5/2020,574.7,581.52,573,580.98,435362
10/6/2020,580.98,590.6,578.13,580.23,704311
10/7/2020,584.32,592.79,584.32,592.05,573701
10/8/2020,595.36,606.21,594.34,604.44,538097
10/9/2020,610.6,614.3,606.58,611.57,525143
10/12/2020,615.37,620.66,613.66,614.89,644719
10/13/2020,634.17,646.29,626.16,638.96,1155021
10/14/2020,641.83,643.46,634.05,639.85,694202
10/15/2020,634.09,648.9,632.64,646.24,792733
10/16/2020,652.04,659.57,648,657.38,765555
10/19/2020,658.25,666.64,633.03,634.89,775662
10/20/2020,636.62,650.98,636.62,645.07,473550
10/21/2020,646.58,653.72,634.82,634.99,452696
10/22/2020,635,637.83,629.82,635.18,483384
10/23/2020,637.87,639.16,633.51,637.31,494217
10/26/2020,630,631.59,615.83,622.19,686099
10/27/2020,620.32,624.58,613.47,614.53,349823
10/28/2020,602.69,606.45,596.26,600.71,645648
10/29/2020,600.21,606.59,590.26,602.33,447449
10/30/2020,597.58,600.87,587.9,599.21,530463
11/2/2020,608.96,618.35,606.45,614.87,455350
11/3/2020,620.9,633.34,619,629.26,560555
11/4/2020,628.29,657.98,627.81,651.6,811990
11/5/2020,661.02,672,659.78,668.19,714509
11/6/2020,666.06,668,654.19,654.9,493945
11/9/2020,685.12,692.73,663.18,666.02,870313
11/10/2020,661.07,666.54,645.12,660.6,758008
11/11/2020,670.79,675.75,667.03,670.62,455787
11/12/2020,665.76,668.67,654.87,659.79,501907
11/13/2020,660,671.1,658.29,669.77,664060
11/16/2020,682.5,682.5,669.27,676.43,607760
11/17/2020,676.46,676.46,664.51,667.49,768905
11/18/2020,670.8,676.65,668.95,669.89,509045
11/19/2020,665.97,675.34,663.24,673.48,471167
11/20/2020,674.02,675.75,669,672.71,396240
11/23/2020,676.88,689,673.84,682.87,505375
11/24/2020,694.67,700.66,686.5,699.3,651984
11/25/2020,698.12,704.26,696.42,703.61,401239
11/27/2020,706.75,718.85,705.14,715.11,313425
11/30/2020,710.31,713.19,697.73,698.35,888410
12/1/2020,709.67,720.51,705.2,715.23,549542
12/2/2020,715,718.81,708.98,718.36,484103
12/3/2020,718.36,721.82,711.76,715.42,604411
12/4/2020,713.42,720.29,696.55,703.47,816358
12/7/2020,702.7,709.58,699.03,709.49,680588
12/8/2020,706.79,718.55,703.48,713.92,598173
12/9/2020,715.84,716.15,696.84,701.68,489465
12/10/2020,699.59,702.74,694.25,698.41,438642
12/11/2020,692.3,697.03,689.45,695.2,488140
12/14/2020,700.53,700.55,683.46,683.92,658625
12/15/2020,691.52,704.13,690.33,698.18,617347
12/16/2020,704,708.8,693.55,698.37,849361
12/17/2020,703,709.68,699.29,706.01,832259
12/18/2020,705.15,706.6,691.5,698.8,1610738
12/21/2020,694,703.52,689.17,698.83,631849
12/22/2020,700,703.66,691.75,693.52,596988
12/23/2020,702,708.17,696.21,703.64,752601
12/24/2020,703.36,710.84,703.36,707.18,173253
12/28/2020,714.59,715.12,709.07,710.18,272253
12/29/2020,713.74,715.32,705.61,706.28,318436
12/30/2020,713.3,716.94,708,708.94,355270
12/31/2020,707.48,722.42,706.92,721.54,361507
