date,open,high,low,close,average
2015-10-06,0.34427045,0.3684632,0.34074631,0.36728849,0.3684632
2015-10-07,0.36574866,0.3901954,0.36574866,0.38365511,0.3901954
2015-10-08,0.3821629,0.39876764,0.3821629,0.38376623,0.39876764
2015-10-09,0.38217878,0.38609978,0.36674876,0.36674876,0.38609978
2015-10-12,0.35916074,0.37324143,0.34989003,0.35114411,0.37324143
2015-10-13,0.34962016,0.35406502,0.33438063,0.33761903,0.35406502
2015-10-14,0.33599983,0.3394446,0.32639576,0.33422189,0.3394446
2015-10-15,0.33274556,0.33274556,0.31782352,0.31829976,0.33274556
2015-10-16,0.31680755,0.32547503,0.31680755,0.32312561,0.32547503
2015-10-19,0.314347,0.32295099,0.31374377,0.31466449,0.32295099
2015-10-20,0.31318817,0.34469906,0.31318817,0.3385715,0.34469906
2015-10-21,0.33709517,0.3403177,0.33218995,0.33530136,0.3403177
2015-10-22,0.3337139,0.34546104,0.33114223,0.33114223,0.34546104
2015-10-23,0.3296659,0.3296659,0.19774874,0.20463828,0.3296659
2015-10-26,0.20282859,0.20821005,0.19379599,0.19570093,0.20821005
2015-10-27,0.19533582,0.19622479,0.18974799,0.19073221,0.19622479
2015-10-28,0.19033535,0.19601842,0.18316007,0.18831929,0.19601842
2015-10-29,0.18819229,0.18819229,0.1823981,0.18274733,0.18819229
2015-10-30,0.1830172,0.18755731,0.18296958,0.18368393,0.18755731
2015-11-02,0.18558887,0.19328801,0.18047728,0.18047728,0.19328801
2015-11-03,0.1807154,0.1871922,0.18055665,0.18149325,0.1871922
2015-11-04,0.18179486,0.18944638,0.18025504,0.18579524,0.18944638
2015-11-05,0.18598573,0.18990674,0.18219173,0.18730332,0.18990674
2015-11-06,0.18739857,0.18739857,0.18104876,0.18173137,0.18739857
2015-11-09,0.1831442,0.1968439,0.1831442,0.19060522,0.1968439
2015-11-10,0.19073221,0.19582793,0.1848269,0.1863191,0.19582793
2015-11-11,0.18654134,0.18828754,0.18112813,0.18546188,0.18828754
2015-11-12,0.18566824,0.1909862,0.18287433,0.18954162,0.1909862
2015-11-13,0.18995436,0.21033723,0.18995436,0.20882915,0.21033723
2015-11-16,0.21074997,0.21806811,0.20392393,0.20427317,0.21806811
2015-11-17,0.20438429,0.2081148,0.20281271,0.20535263,0.2081148
2015-11-18,0.20554313,0.20554313,0.19679627,0.1975265,0.20554313
2015-11-19,0.197717,0.20119351,0.19352613,0.19395474,0.20119351
2015-11-20,0.19387536,0.19655816,0.18741444,0.18901777,0.19655816
2015-11-23,0.18892252,0.19371662,0.18004867,0.18004867,0.19371662
2015-11-24,0.18003279,0.19749475,0.18003279,0.18993849,0.19749475
2015-11-25,0.18993849,0.19008136,0.17519107,0.17561968,0.19008136
2015-11-27,0.17839772,0.18031853,0.17196854,0.17252415,0.18031853
2015-11-30,0.17350837,0.18931938,0.17350837,0.17814373,0.18931938
2015-12-01,0.17819135,0.18412842,0.17615941,0.1782866,0.18412842
2015-12-02,0.17830247,0.18649372,0.17785799,0.18339819,0.18649372
2015-12-03,0.18371568,0.213655,0.18342994,0.2023841,0.213655
2015-12-04,0.20260634,0.20260634,0.17846122,0.17846122,0.20260634
2015-12-07,0.1805249,0.19943144,0.1805249,0.18819229,0.19943144
2015-12-08,0.18841453,0.20200311,0.18841453,0.19392299,0.20200311
2015-12-09,0.19416111,0.23067247,0.19263715,0.21600443,0.23067247
2015-12-10,0.2161473,0.22589425,0.20835292,0.21089284,0.22589425
2015-12-11,0.21144844,0.25645267,0.21144844,0.25623043,0.25645267
2015-12-14,0.25832587,0.27642281,0.24602312,0.24689622,0.27642281
2015-12-15,0.24705497,0.24705497,0.22622761,0.23346639,0.24705497
2015-12-16,0.23359338,0.23494272,0.20108239,0.20463828,0.23494272
2015-12-17,0.20501927,0.21181356,0.19538344,0.20662259,0.21181356
2015-12-18,0.20789256,0.22946601,0.20789256,0.22246535,0.22946601
2015-12-21,0.22562438,0.23186306,0.22513227,0.23067247,0.23186306
2015-12-22,0.23151382,0.23151382,0.2154647,0.21625842,0.23151382
2015-12-23,0.21752838,0.22381469,0.21162306,0.21162306,0.22381469
2015-12-24,0.21395662,0.22452904,0.21395662,0.22452904,0.22452904
2015-12-28,0.28021681,0.29421813,0.27716891,0.2806613,0.29421813
2015-12-29,0.28482042,0.29558334,0.28293135,0.29556746,0.29558334
2015-12-30,0.29948847,0.31347391,0.29948847,0.31177533,0.31347391
2015-12-31,0.31493436,0.32787209,0.31493436,0.3274276,0.32787209
2016-01-04,0.35911312,0.38805234,0.35911312,0.37019352,0.38805234
2016-01-05,0.36943155,0.37679732,0.36146254,0.3620499,0.37679732
2016-01-06,0.36162129,0.38146442,0.36162129,0.36805046,0.38146442
2016-01-07,0.36728849,0.41776942,0.36728849,0.39568798,0.41776942
2016-01-08,0.39384654,0.39946612,0.383036,0.39046527,0.39946612
2016-01-11,0.3807342,0.4063874,0.37946424,0.38311537,0.4063874
2016-01-12,0.3814168,0.3814168,0.35112824,0.35581122,0.3814168
2016-01-13,0.35435076,0.39773579,0.34803271,0.39494188,0.39773579
2016-01-14,0.39324331,0.42781799,0.37068563,0.37608297,0.42781799
2016-01-15,0.37414628,0.43024679,0.37414628,0.40214891,0.43024679
2016-01-19,0.38535368,0.39384654,0.37201909,0.387211,0.39384654
2016-01-20,0.38535368,0.44735951,0.38535368,0.4024664,0.44735951
2016-01-21,0.40073608,0.42319851,0.37836889,0.39241783,0.42319851
2016-01-22,0.39103675,0.39103675,0.36851083,0.3724477,0.39103675
2016-01-25,0.36527243,0.38711575,0.36160541,0.38700463,0.38711575
2016-01-26,0.3854013,0.3863379,0.36727261,0.36738374,0.3863379
2016-01-27,0.36601853,0.39541812,0.36481207,0.38900482,0.39541812
2016-01-28,0.38733799,0.39325918,0.36997128,0.37024115,0.39325918
2016-01-29,0.36890769,0.37917849,0.35574772,0.35987509,0.37917849
2016-02-01,0.35162035,0.38809997,0.35162035,0.38724274,0.38809997
2016-02-02,0.38562355,0.38562355,0.24138777,0.26205638,0.38562355
2016-02-03,0.261977,0.3114261,0.25734165,0.29326566,0.3114261
2016-02-04,0.29278942,0.33253919,0.29094798,0.29490073,0.33253919
2016-02-05,0.29451974,0.34487368,0.29451974,0.34487368,0.34487368
2016-02-08,0.34392121,0.38032146,0.34392121,0.36692337,0.38032146
2016-02-09,0.36663763,0.38365511,0.35250932,0.3675901,0.38365511
2016-02-10,0.36711387,0.36711387,0.33523786,0.35782728,0.36711387
2016-02-11,0.35770029,0.39165586,0.35770029,0.36378022,0.39165586
2016-02-12,0.36384372,0.36384372,0.32203027,0.32203027,0.36384372
2016-02-16,0.32352247,0.32503055,0.29882174,0.29961546,0.32503055
2016-02-17,0.29956784,0.29956784,0.26483441,0.26756483,0.29956784
2016-02-18,0.26759658,0.28353459,0.26583451,0.28175664,0.28353459
2016-02-19,0.28156615,0.28685236,0.26058005,0.26058005,0.28685236
2016-02-22,0.26081816,0.26081816,0.23483159,0.24527702,0.26081816
2016-02-23,0.24518177,0.2540715,0.2451024,0.25359526,0.2540715
2016-02-24,0.25353177,0.27734353,0.25292853,0.25305553,0.27734353
2016-02-25,0.25294441,0.26389782,0.24126077,0.24126077,0.26389782
2016-02-26,0.24092741,0.24092741,0.22768807,0.23230755,0.24092741
2016-02-29,0.23116458,0.23837161,0.22497353,0.23141858,0.23837161
2016-03-01,0.23143445,0.23419661,0.20349532,0.20359056,0.23419661
2016-03-02,0.20349532,0.21100396,0.20139988,0.20333657,0.21100396
2016-03-03,0.20335245,0.21270253,0.20335245,0.20940063,0.21270253
2016-03-04,0.20963875,0.2120993,0.19936794,0.20754332,0.2120993
2016-03-07,0.2089244,0.25048386,0.2089244,0.24076866,0.25048386
2016-03-08,0.24083216,0.24775344,0.23343464,0.23554595,0.24775344
2016-03-09,0.2355142,0.24103853,0.22864054,0.22864054,0.24103853
2016-03-10,0.2290374,0.23349814,0.2224971,0.22794206,0.23349814
2016-03-11,0.22976763,0.22976763,0.21055947,0.2111627,0.22976763
2016-03-14,0.22173513,0.23154557,0.22149701,0.22240186,0.23154557
2016-03-15,0.22386231,0.22902152,0.22386231,0.22602124,0.22902152
2016-03-16,0.22727533,0.23259329,0.21406774,0.2144646,0.23259329
2016-03-17,0.21624255,0.22570375,0.21279778,0.22338607,0.22570375
2016-03-23,0.24443567,0.25913547,0.24443567,0.25850049,0.25913547
2016-03-24,0.26064354,0.27639106,0.26064354,0.26885067,0.27639106
2016-03-28,0.30310785,0.30479055,0.29574208,0.29829788,0.30479055
2016-03-29,0.29721841,0.31647419,0.29366252,0.29686917,0.31647419
2016-03-30,0.29577383,0.29577383,0.27583545,0.27929609,0.29577383
2016-03-31,0.278169,0.29826613,0.278169,0.2926783,0.29826613
2016-04-06,0.28691586,0.29590083,0.28283611,0.28466168,0.29590083
2016-04-07,0.28358221,0.30174265,0.28358221,0.29898048,0.30174265
2016-04-08,0.29780577,0.29869474,0.28685236,0.29542459,0.29869474
2016-04-20,0.29034475,0.29807563,0.28666186,0.28915416,0.29807563
2016-04-21,0.28802707,0.30772733,0.28802707,0.30366346,0.30772733
2016-04-22,0.30236175,0.30236175,0.18636672,0.19295464,0.30236175
2016-04-25,0.19276415,0.1992092,0.18439828,0.18841453,0.1992092
2016-04-26,0.18827166,0.20065378,0.18282671,0.20012992,0.20065378
2016-04-27,0.19973306,0.21055947,0.19912983,0.19949494,0.21055947
2016-04-28,0.19939969,0.21111508,0.19189105,0.21016261,0.21111508
2016-04-29,0.20997212,0.21654416,0.20570187,0.2097975,0.21654416
2016-05-02,0.20992449,0.21414711,0.19851072,0.19881234,0.21414711
2016-05-03,0.19873296,0.21144844,0.19873296,0.20644797,0.21144844
2016-05-04,0.2063686,0.21162306,0.19841547,0.20162212,0.21162306
2016-05-05,0.20162212,0.20797193,0.19627242,0.20171737,0.20797193
2016-05-06,0.20176499,0.20590824,0.19379599,0.19531994,0.20590824
2016-05-09,0.19538344,0.19679627,0.18839866,0.18931938,0.19679627
2016-05-10,0.18952575,0.18952575,0.17606417,0.17611179,0.18952575
2016-05-11,0.17611179,0.18122338,0.17068271,0.17912795,0.18122338
2016-05-12,0.1791597,0.18755731,0.17363537,0.17665152,0.18755731
2016-05-13,0.17700076,0.18249334,0.17615941,0.1799058,0.18249334
2016-05-16,0.181525,0.18901777,0.1791597,0.17960418,0.18901777
2016-05-17,0.17982643,0.19392299,0.17868346,0.19306576,0.19392299
2016-05-18,0.19327213,0.19563743,0.18623973,0.19074809,0.19563743
2016-05-19,0.1910497,0.19654228,0.19050997,0.19090683,0.19654228
2016-05-20,0.19128782,0.19128782,0.17700076,0.17700076,0.19128782
2016-05-23,0.17968355,0.18519201,0.17446084,0.17663565,0.18519201
2016-05-24,0.17706426,0.17793736,0.16725381,0.16912701,0.17793736
2016-05-25,0.16960324,0.17503232,0.16780942,0.17066683,0.17503232
2016-05-26,0.17104782,0.17293689,0.16187236,0.16393604,0.17293689
2016-05-27,0.16415829,0.16768243,0.16006266,0.16398367,0.16768243
2016-05-31,0.17001598,0.17679439,0.16928575,0.16976199,0.17679439
2016-06-01,0.16990486,0.18090589,0.16969849,0.17368299,0.18090589
2016-06-02,0.17373061,0.18057253,0.16823803,0.16823803,0.18057253
2016-06-03,0.1683809,0.1767309,0.1630312,0.1630312,0.1767309
2016-06-06,0.16292007,0.17055571,0.16292007,0.16572986,0.17055571
2016-06-07,0.16569811,0.16858727,0.16390429,0.16634897,0.16858727
2016-06-08,0.16639659,0.1749212,0.16077702,0.1620311,0.1749212
2016-06-14,0.19573268,0.20746394,0.19476434,0.19973306,0.20746394
2016-06-15,0.20003467,0.20003467,0.18795417,0.18950987,0.20003467
2016-06-16,0.18960512,0.21243266,0.18960512,0.19628829,0.21243266
2016-06-17,0.19627242,0.23426011,0.19627242,0.22046517,0.23426011
2016-06-20,0.21989368,0.21989368,0.18244572,0.19087508,0.21989368
2016-06-21,0.19085921,0.19627242,0.18768431,0.19474846,0.19627242
2016-06-22,0.19462147,0.20143163,0.18850978,0.1998918,0.20143163
2016-06-23,0.2008284,0.21641717,0.2008284,0.20255872,0.21641717
2016-06-24,0.2081148,0.2587386,0.2081148,0.25765914,0.2587386
2016-06-27,0.28264561,0.31253731,0.28264561,0.29794864,0.31253731
2016-06-28,0.30155215,0.30155215,0.28007394,0.28204238,0.30155215
2016-06-29,0.28607451,0.28704285,0.27889923,0.28161377,0.28704285
2016-06-30,0.28440768,0.28440768,0.27340665,0.27772452,0.28440768
2016-07-01,0.2767403,0.2767403,0.26915228,0.26929515,0.2767403
2016-07-05,0.28521728,0.28521728,0.27358127,0.27380351,0.28521728
2016-07-06,0.27291454,0.28651899,0.27291454,0.28321709,0.28651899
2016-07-07,0.282217,0.2886938,0.27772452,0.28151852,0.2886938
2016-07-08,0.28042318,0.28042318,0.26386607,0.26388194,0.28042318
2016-07-11,0.25819887,0.26405656,0.25689716,0.25807187,0.26405656
2016-07-12,0.25699241,0.25699241,0.24376894,0.24945202,0.25699241
2016-07-13,0.24835668,0.25361114,0.24835668,0.25302378,0.25361114
2016-07-14,0.25184907,0.25638918,0.24640411,0.2483408,0.25638918
2016-07-15,0.24722959,0.25000762,0.2380065,0.24246723,0.25000762
2016-07-18,0.23659367,0.24600725,0.23145032,0.24434043,0.24600725
2016-07-19,0.24314984,0.25900847,0.24032417,0.25240468,0.25900847
2016-07-20,0.25111884,0.25735752,0.24305459,0.24324508,0.25735752
2016-07-21,0.2420545,0.25069023,0.2420545,0.24383244,0.25069023
2016-07-22,0.24264185,0.25399213,0.23521258,0.24245136,0.25399213
2016-07-25,0.23657779,0.24824555,0.23657779,0.241991,0.24824555
2016-07-26,0.24087978,0.25480173,0.23675241,0.24738833,0.25480173
2016-07-27,0.24618187,0.25846874,0.24543577,0.24764232,0.25846874
2016-07-28,0.24645173,0.27318441,0.24308634,0.26173889,0.27318441
2016-07-29,0.26043718,0.26043718,0.13923531,0.14160061,0.26043718
2016-08-01,0.14225146,0.15598291,0.14225146,0.14768055,0.15598291
2016-08-02,0.14787104,0.15614166,0.14787104,0.15230003,0.15614166
2016-08-03,0.15249052,0.15795135,0.15196666,0.15653852,0.15795135
2016-08-04,0.15664964,0.15842759,0.1475853,0.14864889,0.15842759
2016-08-05,0.14869652,0.14887113,0.14374367,0.14763292,0.14887113
2016-08-08,0.14798216,0.15496695,0.14283882,0.14368017,0.15496695
2016-08-09,0.14371192,0.14455327,0.13606041,0.13806059,0.14455327
2016-08-10,0.13806059,0.14012428,0.13493332,0.13702875,0.14012428
2016-08-11,0.13713987,0.13902894,0.13269501,0.13393322,0.13902894
2016-08-12,0.13437771,0.13769548,0.13001222,0.13001222,0.13769548
2016-08-15,0.13215528,0.13933056,0.13215528,0.13607628,0.13933056
2016-08-16,0.13639377,0.14485488,0.13639377,0.13790185,0.14485488
2016-08-17,0.13818759,0.14382304,0.13610803,0.13642552,0.14382304
2016-08-18,0.13677476,0.13920356,0.13134568,0.13185366,0.13920356
2016-08-19,0.13252039,0.13558417,0.12277344,0.12277344,0.13558417
2016-08-22,0.12621821,0.13891782,0.12621821,0.13436183,0.13891782
2016-08-23,0.13480632,0.13661601,0.13080594,0.13374273,0.13661601
2016-08-24,0.13420309,0.14058464,0.13420309,0.14055289,0.14058464
2016-08-25,0.14088626,0.14810916,0.13499681,0.13891782,0.14810916
2016-08-26,0.13915594,0.14321981,0.12880576,0.13540955,0.14321981
2016-08-29,0.13664776,0.14333093,0.13339349,0.13552067,0.14333093
2016-08-30,0.13569529,0.14458502,0.13569529,0.14072751,0.14458502
2016-08-31,0.14071164,0.14841077,0.13574292,0.13828284,0.14841077
2016-09-01,0.13837809,0.14820441,0.13837809,0.14107675,0.14820441
2016-09-02,0.14126725,0.14126725,0.12791678,0.12818665,0.14126725
2016-09-06,0.13520318,0.14574386,0.13464758,0.14061639,0.14574386
2016-09-07,0.14077514,0.15044271,0.13842571,0.14136249,0.15044271
2016-09-08,0.14161648,0.14849015,0.13509206,0.13509206,0.14849015
2016-09-09,0.13585404,0.16150724,0.13585404,0.1589197,0.16150724
2016-09-12,0.16144375,0.17911207,0.15606229,0.15704651,0.17911207
2016-09-13,0.15761799,0.18277908,0.15761799,0.17819135,0.18277908
2016-09-14,0.1782866,0.1782866,0.16482502,0.16963499,0.1782866
2016-09-15,0.17046047,0.1799058,0.15945943,0.16457102,0.1799058
2016-09-16,0.1678253,0.1678253,0.14587085,0.14722019,0.1678253
2016-09-19,0.14798216,0.15276039,0.13958455,0.14239434,0.15276039
2016-09-20,0.14264833,0.15245877,0.14264833,0.15045859,0.15245877
2016-09-21,0.15047446,0.15737987,0.14334681,0.1435373,0.15737987
2016-09-22,0.14636296,0.15904669,0.14636296,0.15068083,0.15904669
2016-09-23,0.15911019,0.17509582,0.15911019,0.17290514,0.17509582
2016-09-26,0.20925776,0.2353872,0.20925776,0.23213293,0.2353872
2016-09-27,0.23705403,0.241991,0.23241867,0.23621268,0.241991
2016-09-28,0.24067341,0.25334127,0.24067341,0.25038861,0.25334127
2016-09-29,0.25348414,0.26323109,0.24526115,0.25564307,0.26323109
2016-09-30,0.25459536,0.25777026,0.23792712,0.24203862,0.25777026
2016-10-03,0.23741914,0.26897766,0.23741914,0.26645361,0.26897766
2016-10-04,0.26553289,0.26794582,0.25881798,0.25942121,0.26794582
2016-10-05,0.25834174,0.27204144,0.25756389,0.27127946,0.27204144
2016-10-06,0.2700095,0.27581957,0.26662823,0.2701365,0.27581957
2016-10-07,0.26910466,0.27356539,0.25810362,0.2659615,0.27356539
2016-10-10,0.26088166,0.26746958,0.25084897,0.26097691,0.26746958
2016-10-11,0.25988157,0.28305835,0.25988157,0.28150265,0.28305835
2016-10-12,0.28015331,0.28015331,0.26294535,0.26656474,0.28015331
2016-10-13,0.26542177,0.28443943,0.26394544,0.26980314,0.28443943
2016-10-14,0.26875542,0.27237481,0.25931009,0.26072292,0.27237481
2016-10-17,0.25484935,0.26958089,0.25484935,0.2677077,0.26958089
2016-10-18,0.26651711,0.28356633,0.26110391,0.28204238,0.28356633
2016-10-19,0.2807248,0.28890017,0.27427975,0.28132803,0.28890017
2016-10-20,0.28004219,0.28948753,0.27104135,0.2732479,0.28948753
2016-10-21,0.2716922,0.28020094,0.26500903,0.27478773,0.28020094
2016-10-24,0.26640599,0.26778707,0.25670667,0.25777026,0.26778707
2016-10-25,0.25638918,0.2708191,0.25208718,0.26756483,0.2708191
2016-10-26,0.26610438,0.27621644,0.26610438,0.27258117,0.27621644
2016-10-27,0.27113659,0.27624819,0.25729402,0.25729402,0.27624819
2016-10-28,0.25623043,0.25623043,0.1500776,0.177477,0.25623043
2016-10-31,0.17746112,0.18317595,0.17457196,0.18068365,0.18317595
2016-11-01,0.1806519,0.19724076,0.17831835,0.19308164,0.19724076
2016-11-02,0.19293877,0.21068647,0.19154181,0.20317783,0.21068647
2016-11-03,0.20301908,0.2071147,0.19608192,0.2071147,0.2071147
2016-11-04,0.20684484,0.21309939,0.20287621,0.21179768,0.21309939
2016-11-07,0.21082934,0.21082934,0.18398555,0.18650959,0.21082934
2016-11-08,0.18644609,0.19458972,0.17015885,0.1740481,0.19458972
2016-11-09,0.17412748,0.20113001,0.17412748,0.1789692,0.20113001
2016-11-10,0.17912795,0.22837067,0.17241303,0.20670197,0.22837067
2016-11-11,0.20659085,0.21597268,0.20625748,0.20625748,0.21597268
2016-11-14,0.20651147,0.25680191,0.20651147,0.24211799,0.25680191
2016-11-15,0.24207037,0.24472141,0.21443285,0.21478209,0.24472141
2016-11-16,0.2145916,0.22503702,0.21114683,0.21148019,0.22503702
2016-11-17,0.21144844,0.21144844,0.1990822,0.2006379,0.21144844
2016-11-18,0.2006379,0.20124114,0.1926054,0.19278002,0.20124114
2016-11-21,0.19220854,0.19711376,0.16847615,0.17001598,0.19711376
2016-11-22,0.17004773,0.17458784,0.16890476,0.17304801,0.17458784
2016-11-23,0.17296864,0.18739857,0.17296864,0.17888983,0.18739857
2016-11-25,0.17895333,0.18142975,0.17469896,0.1782231,0.18142975
2016-11-28,0.17771512,0.18374743,0.17331788,0.17495295,0.18374743
2016-11-29,0.17487358,0.1863191,0.17315913,0.17676265,0.1863191
2016-11-30,0.17665152,0.19138307,0.17463546,0.18454115,0.19138307
2016-12-01,0.18439828,0.21316289,0.18439828,0.19695502,0.21316289
2016-12-02,0.19679627,0.19874884,0.18716045,0.18916064,0.19874884
2016-12-05,0.18931938,0.19265303,0.17501645,0.17558793,0.19265303
2016-12-06,0.17554031,0.18057253,0.17301626,0.17738175,0.18057253
2016-12-07,0.17746112,0.18165199,0.16479327,0.1693175,0.18165199
2016-12-08,0.16950799,0.17852472,0.16525363,0.16525363,0.17852472
2016-12-09,0.16552349,0.16596798,0.15542731,0.15631628,0.16596798
2016-12-12,0.1579196,0.1717463,0.1579196,0.16693632,0.1717463
2016-12-13,0.16717444,0.17150818,0.16471389,0.16892064,0.17150818
2016-12-14,0.16906351,0.17412748,0.16792054,0.17271465,0.17412748
2016-12-15,0.17280989,0.17820723,0.16174536,0.16180886,0.17820723
2016-12-16,0.16177711,0.16609498,0.15863396,0.15947531,0.16609498
2016-12-19,0.15977692,0.16634897,0.15210953,0.15349062,0.16634897
2016-12-20,0.15353824,0.15490345,0.14956961,0.15122056,0.15490345
2016-12-21,0.15137931,0.161412,0.15137931,0.15263339,0.161412
2016-12-22,0.15585592,0.17082558,0.15585592,0.16911113,0.17082558
2016-12-23,0.17761987,0.1845729,0.17761987,0.18042966,0.1845729
2016-12-27,0.22738645,0.24257835,0.22738645,0.24189575,0.24257835
2016-12-28,0.24697559,0.26700922,0.24697559,0.26577101,0.26700922
2016-12-29,0.26853318,0.27942309,0.26667586,0.26667586,0.27942309
2016-12-30,0.26565989,0.28842393,0.26565989,0.28240749,0.28842393
2017-01-03,0.27554971,0.28647137,0.2685808,0.27472423,0.28647137
2017-01-04,0.27358127,0.27358127,0.26478679,0.26478679,0.27358127
2017-01-05,0.26370732,0.26991426,0.25923071,0.26286598,0.26991426
2017-01-06,0.26167539,0.26346921,0.2492774,0.2514522,0.26346921
2017-01-09,0.24661048,0.26321521,0.24661048,0.25919896,0.26321521
2017-01-10,0.25810362,0.26475504,0.25627805,0.25823062,0.26475504
2017-01-11,0.25705591,0.26084991,0.24643586,0.24824555,0.26084991
2017-01-12,0.24710259,0.26423118,0.24710259,0.25446836,0.26423118
2017-01-13,0.25324602,0.25483347,0.24330858,0.24573738,0.25483347
2017-01-17,0.23880022,0.25581769,0.23880022,0.24321334,0.25581769
2017-01-18,0.24221324,0.24373719,0.22868816,0.22919614,0.24373719
2017-01-19,0.22827542,0.23105346,0.22568788,0.23098996,0.23105346
2017-01-20,0.22973588,0.22973588,0.21076584,0.21076584,0.22973588
2017-01-23,0.20514627,0.21497259,0.20338419,0.21460747,0.21497259
2017-01-24,0.21341688,0.21886184,0.20681309,0.20735282,0.21886184
2017-01-25,0.20635273,0.21252791,0.2040033,0.21063884,0.21252791
2017-01-26,0.2096705,0.23348226,0.2096705,0.22386231,0.23348226
2017-01-27,0.22278284,0.22278284,0.15033159,0.15085545,0.22278284
2017-01-30,0.15145868,0.17742937,0.15145868,0.17398461,0.17742937
2017-01-31,0.17398461,0.17738175,0.16866665,0.16928575,0.17738175
2017-02-01,0.16934925,0.17365124,0.16515838,0.16672996,0.17365124
2017-02-02,0.16685695,0.17088908,0.16231684,0.16263433,0.17088908
2017-02-03,0.1629042,0.1629042,0.14563274,0.14587085,0.1629042
2017-02-06,0.14756943,0.15677664,0.14756943,0.15177617,0.15677664
2017-02-07,0.15204604,0.15204604,0.14028303,0.14061639,0.15204604
2017-02-08,0.14096563,0.14337856,0.13721925,0.13898132,0.14337856
2017-02-09,0.13944168,0.14245783,0.13256802,0.13288551,0.14245783
2017-02-10,0.13342524,0.13490157,0.12802791,0.13177429,0.13490157
2017-02-13,0.13390147,0.14245783,0.13390147,0.1379971,0.14245783
2017-02-14,0.13844158,0.14210859,0.13633027,0.13691763,0.14210859
2017-02-15,0.13731449,0.14291819,0.13709225,0.13844158,0.14291819
2017-02-16,0.13866383,0.14063227,0.13321887,0.13412372,0.14063227
2017-02-17,0.13425071,0.13801297,0.12864701,0.12864701,0.13801297
2017-02-21,0.12945661,0.13594929,0.12945661,0.13215528,0.13594929
2017-02-22,0.1322029,0.13436183,0.12796441,0.12898038,0.13436183
2017-02-23,0.12913912,0.13426659,0.12474188,0.1273453,0.13426659
2017-02-24,0.12767867,0.13671126,0.12750405,0.12844064,0.13671126
2017-02-27,0.12988522,0.13728274,0.12617059,0.12691669,0.13728274
2017-02-28,0.12712306,0.14028303,0.12712306,0.13999728,0.14028303
2017-03-01,0.14015603,0.14015603,0.12766279,0.1282184,0.14015603
2017-03-02,0.12844064,0.13350461,0.12594835,0.12817078,0.13350461
2017-03-03,0.12864701,0.13272676,0.12155111,0.12270995,0.13272676
2017-03-06,0.12424977,0.13183779,0.12275757,0.12474188,0.13183779
2017-03-07,0.12498,0.13186954,0.12072563,0.1242339,0.13186954
2017-03-08,0.12450377,0.12858351,0.11774122,0.12729768,0.12858351
2017-03-09,0.12750405,0.12952011,0.12450377,0.12699606,0.12952011
2017-03-10,0.12701194,0.12701194,0.11936042,0.11948742,0.12701194
2017-03-13,0.12066213,0.12671032,0.12066213,0.12353542,0.12671032
2017-03-14,0.12371004,0.12718656,0.12247183,0.1232973,0.12718656
2017-03-15,0.12240833,0.12563086,0.11928105,0.12215434,0.12563086
2017-03-16,0.12194797,0.12517049,0.12096375,0.12170985,0.12517049
2017-03-17,0.12185272,0.12237658,0.10905787,0.10986747,0.12237658
2017-03-20,0.10858163,0.1170745,0.10604171,0.10664494,0.1170745
2017-03-21,0.10672432,0.13517143,0.10196196,0.13517143,0.13517143
2017-03-22,0.13525081,0.13985441,0.13242514,0.13448883,0.13985441
2017-03-23,0.13823521,0.1531255,0.13823521,0.15264927,0.1531255
2017-03-24,0.15707826,0.16585686,0.15660202,0.16258671,0.16585686
2017-03-27,0.18203298,0.20160625,0.18203298,0.19378012,0.20160625
2017-03-28,0.19917745,0.20593999,0.19714551,0.20132051,0.20593999
2017-03-29,0.20638448,0.21117858,0.20352707,0.20459066,0.21117858
2017-03-30,0.20713058,0.21111508,0.20543201,0.20595587,0.21111508
2017-03-31,0.20533676,0.21136907,0.19984418,0.19984418,0.21136907
2017-04-03,0.19868534,0.20743219,0.19300227,0.19414523,0.20743219
2017-04-04,0.19403411,0.20268572,0.19403411,0.19725663,0.20268572
2017-04-05,0.19982831,0.20635273,0.19373249,0.20349532,0.20635273
2017-04-06,0.20441604,0.20597174,0.1985266,0.20452716,0.20597174
2017-04-07,0.20357469,0.20970225,0.19938382,0.19997118,0.20970225
2017-04-10,0.19724076,0.20340007,0.19663753,0.19757412,0.20340007
2017-04-11,0.19749475,0.20928951,0.19749475,0.20455891,0.20928951
2017-04-12,0.20236823,0.21181356,0.20236823,0.21051185,0.21181356
2017-04-13,0.20962288,0.21500433,0.20079665,0.20146338,0.21500433
2017-04-17,0.19608192,0.20514627,0.19608192,0.19809798,0.20514627
2017-04-18,0.19576443,0.2065591,0.19576443,0.20376518,0.2065591
2017-04-19,0.20243172,0.2041303,0.19990768,0.20206661,0.2041303
2017-04-20,0.20024104,0.20241585,0.19947907,0.19966956,0.20241585
2017-04-21,0.19825673,0.20606699,0.19825673,0.20517801,0.20606699
2017-04-24,0.19812973,0.20055853,0.18166787,0.18306482,0.20055853
2017-04-25,0.18242984,0.20344769,0.18242984,0.20062203,0.20344769
2017-04-26,0.20038391,0.209607,0.19863772,0.20344769,0.209607
2017-04-27,0.20100302,0.20308258,0.19592318,0.19843135,0.20308258
2017-04-28,0.19922507,0.19922507,0.12048751,0.12278932,0.19922507
