date,open,high,low,close,volume
2/25/2020,217.28,217.59,208.33,208.98,207489
2/26/2020,209.91,214.04,208.9,210.15,168798
2/27/2020,203.79,207.87,198.84,198.84,174114
2/28/2020,192.29,202.32,191.68,201.01,279286
3/2/2020,204.09,211.82,201,211.57,706343
3/3/2020,213.02,214.19,203.04,204.32,216163
3/4/2020,208.99,213.24,206.73,213.12,122744
3/5/2020,207.6,211.15,205.37,206.25,125978
3/6/2020,200.56,203.31,197.44,202.2,100488
3/9/2020,186.66,194.87,186.61,187.45,300457
3/10/2020,195.06,199.31,189.07,199.25,174992
3/11/2020,193.83,194.25,187.19,189.2,142618
3/12/2020,175.78,182.7,169.54,170.92,339809
3/13/2020,181.76,189.91,172.7,189.85,197775
3/16/2020,166.38,177.34,162.8,162.8,170622
3/17/2020,167.45,175.89,162.51,174.11,228958
3/18/2020,163.1,168.89,158.29,166.17,278782
3/19/2020,164.94,172.05,161.85,167.62,197649
3/20/2020,171.03,173.13,160.62,161.15,191367
3/23/2020,160.58,163.2,155.91,160.27,212511
3/24/2020,170.14,177.26,170.14,176.53,168897
3/25/2020,177.95,184.34,173.38,177.53,265039
3/26/2020,178.72,188.35,178.72,187.78,193216
3/27/2020,181.28,184.31,178.68,178.95,161004
3/30/2020,180.79,186.33,180.79,186.05,105035
3/31/2020,185.23,188.06,181.81,182.36,137029
4/1/2020,176.39,179.4,172.65,172.73,145154
4/2/2020,173.47,177.68,172.66,177.68,104788
4/3/2020,176.66,178.45,173,174.78,67644
4/6/2020,181.91,190.74,181.69,189.22,156052
4/7/2020,195.94,195.99,187.79,188.43,236936
4/8/2020,190.54,193.63,188.78,193.46,76385
4/9/2020,194.99,196.11,192,193.41,135103
4/13/2020,194.99,196.11,192,193.41,24
4/14/2020,197.74,201.36,197.29,201.27,169804
4/15/2020,197.37,197.98,195.15,196.3,83228
4/16/2020,199.5,199.51,196.32,199.19,97995
4/17/2020,202.62,203.27,199.86,202.67,114270
4/20/2020,200.34,202.27,199,199,109815
4/21/2020,197.17,197.17,190.38,191.44,246502
4/22/2020,195.73,198.93,195.22,198.32,87707
4/23/2020,198.72,200.18,196.36,196.36,113631
4/24/2020,197.05,200.4,196.32,200.34,110375
4/27/2020,202.14,202.78,201.16,202.43,105232
4/28/2020,204.81,204.83,199.73,199.9,182513
4/29/2020,204.06,208.39,203.46,207.93,95522
4/30/2020,208.13,208.13,205,205.77,136894
5/1/2020,202.16,204.25,200,200.33,93389
5/4/2020,199.7,203.33,198.51,203.3,153582
5/5/2020,205.36,208.13,205.2,205.74,154474
5/6/2020,207.37,208.62,206.4,206.95,60669
5/7/2020,210.05,211.07,209.31,210.23,72510
5/8/2020,211.69,213.29,211.08,213.29,67055
5/11/2020,211.54,215.17,210.97,214.43,81128
5/12/2020,215.1,215.28,210,210,173743
5/13/2020,210.78,211.38,204.61,206.74,88932
5/14/2020,205.12,209.41,203.1,209.41,63308
5/15/2020,206,209.41,205.55,209.41,54823
5/18/2020,213.47,216.17,213.25,215.29,99096
5/19/2020,215.38,217.28,214.2,214.52,53782
5/20/2020,217.22,219.45,217.22,218.85,61006
5/21/2020,218.86,218.89,215.83,216.17,79600
5/22/2020,215.51,216.81,215.03,216.49,40619
5/26/2020,221.32,221.48,216.68,217.17,136343
5/27/2020,216.92,218.32,213.38,218.06,74959
5/28/2020,217.64,221.88,217.64,218.24,61189
5/29/2020,219.06,221.14,217.29,220.71,42672
6/1/2020,220.05,221.54,220.05,221.08,45242
6/2/2020,221.99,223.64,220.5,223.39,83551
6/3/2020,224.74,226.42,224.38,225.96,97160
6/4/2020,225.14,226.46,223.03,224.09,150218
6/5/2020,225.96,230.33,225.96,230.05,80512
6/8/2020,229.37,231,227.5,231,57728
6/9/2020,229.22,232.58,229.22,231.88,74657
6/10/2020,233.24,236.57,233.18,235.25,70504
6/11/2020,230.23,230.87,221.58,221.98,114933
6/12/2020,227.47,228.49,221.2,225.4,189021
6/15/2020,219.5,226.44,219.37,225.83,93434
6/16/2020,230.8,231.95,226.9,229.75,129134
6/17/2020,231.89,232.5,230.29,230.79,92321
6/18/2020,230.29,231.59,229.55,231.46,54084
6/19/2020,234.53,234.53,229.35,230.09,47746
6/22/2020,230.48,234.11,229.99,234.09,55972
6/23/2020,236.04,237.98,235.34,235.5,234256
6/24/2020,234.94,235.72,229.53,230.33,82122
6/25/2020,230.69,233.83,228.79,233.66,47055
6/26/2020,233.13,233.32,229.19,229.32,42968
6/29/2020,229.42,231.83,227.16,231.47,52922
6/30/2020,231.64,236.08,231.64,235.54,61859
7/1/2020,235.44,237.07,234.72,236.26,54201
7/2/2020,237.93,239.29,237.17,237.73,54380
7/6/2020,241.2,243.38,241.2,242.22,58266
7/7/2020,241.88,244,239.6,239.78,47241
7/8/2020,241.48,243.44,240.31,243.2,81308
7/9/2020,245.26,245.35,241.46,244.48,56819
7/10/2020,243.94,244.26,242.36,244.11,78441
7/13/2020,246.24,248.07,239.41,239.61,86645
7/14/2020,237.99,242.92,236.08,242.59,98882
7/15/2020,244.27,245.5,241.43,243.61,63345
7/16/2020,240.93,241.38,239.45,240.91,41181
7/17/2020,242.46,242.82,240.44,242.38,38964
7/20/2020,243.23,248.51,241.89,248.28,56147
7/21/2020,250.29,250.29,245.69,246.14,126350
7/22/2020,247.15,248.77,246.39,248.29,146479
7/23/2020,247.25,248.06,241.44,242.19,91295
7/24/2020,238.53,241.33,236.77,240.1,56325
7/27/2020,241.98,245.13,241.98,245.06,54587
7/28/2020,244.25,244.56,241.82,241.87,39177
7/29/2020,243.6,246.32,243.51,245.92,49962
7/30/2020,242.9,246.2,241.75,245.9,71681
7/31/2020,249.12,250.52,245.49,250.52,43650
8/3/2020,253.3,256.31,253.16,256.02,57736
8/4/2020,255,256.39,254.44,256.39,80438
8/5/2020,257.32,258.34,256.87,257.49,42326
8/6/2020,257.51,260.93,257.24,260.69,48059
8/7/2020,259.23,259.48,255.7,256.97,62176
8/10/2020,257.48,257.65,253.7,256.1,54367
8/11/2020,255.58,256.73,251.96,252.2,59606
8/12/2020,254.35,258.57,254.35,258.03,40931
8/13/2020,258.22,259.4,256.81,257.87,51549
8/14/2020,257.58,258.17,256.34,257.44,50773
8/17/2020,259.1,259.99,259.08,259.57,74022
8/18/2020,259.91,260.78,258,260.07,87144
8/19/2020,260.41,261.35,259.04,259.27,72747
8/20/2020,257.5,261.91,257.5,261.65,40445
8/21/2020,261.64,264.29,261.25,264.02,35358
8/24/2020,267.86,267.9,264.58,266.24,50514
8/25/2020,266.07,268.11,266.07,267.98,66983
8/26/2020,270.38,273.46,270.38,272.83,232796
8/27/2020,273.83,274.71,270.65,272.73,44532
8/28/2020,273.41,275.16,273.32,274.62,47649
8/31/2020,274.6,276.27,273.5,274.98,51131
9/1/2020,277.12,280.23,276.11,280.01,64874
9/2/2020,283.39,283.39,278.38,282.43,130953
9/3/2020,278.31,278.31,265.87,267.46,123964
9/4/2020,266.06,269.77,254.04,264.52,113674
9/8/2020,255.41,260.72,253.34,253.44,106492
9/9/2020,259.49,264.07,257.97,262.01,149256
9/10/2020,265.17,265.45,255.71,256.35,54995
9/11/2020,258.85,259.66,252.65,255.36,142389
9/14/2020,259.32,261.4,258.06,260.48,119006
9/15/2020,264.11,264.5,261.61,263.16,71875
9/16/2020,264.33,264.58,259.27,259.27,41874
9/17/2020,254.22,258.86,253.49,257.35,81215
9/18/2020,257.87,258.78,251.93,253.86,47744
9/21/2020,249.9,255.33,248.96,255.33,63818
9/22/2020,257.29,258.76,253.43,258.37,120308
9/23/2020,258.43,258.74,250.91,251.06,81570
9/24/2020,248.7,255,248.39,252.24,51910
9/25/2020,251.89,257.69,250.96,257.46,43281
9/28/2020,261.71,262.17,259.84,262.16,43393
9/29/2020,261.95,263.06,261.61,262.02,147198
9/30/2020,261.68,266.07,261.68,263.67,99493
10/1/2020,267.05,267.38,265.38,266.68,86649
10/2/2020,260.53,264.17,260.08,260.45,78613
10/5/2020,262.33,266.09,262.33,266,63965
10/6/2020,265.26,267.05,261.33,261.75,70467
10/7/2020,264.7,267,264.68,266.54,299408
10/8/2020,268.84,268.84,267.61,268.07,87805
10/9/2020,269.56,272.2,269.56,272.2,43943
10/12/2020,275.83,280.06,274.78,278.69,55490
10/13/2020,279.44,279.55,276.1,276.73,78031
10/14/2020,277.53,278.68,273.58,275.21,256719
10/15/2020,270.62,274.19,270.21,273.7,124042
10/16/2020,275.16,275.85,272.85,273.1,54165
10/19/2020,274.66,275.34,268.24,268.89,78963
10/20/2020,270.25,272.59,269.11,270.16,68113
10/21/2020,269.39,271.76,269.18,269.66,50001
10/22/2020,269.58,269.93,265.76,268.14,39650
10/23/2020,268.59,268.59,266.31,268.26,66249
10/26/2020,264.6,265.6,259.19,261.8,46982
10/27/2020,263.05,263.81,261.83,263.08,49569
10/28/2020,257.8,258.1,252.11,252.6,77338
10/29/2020,252.79,258.51,252.79,256.24,52740
10/30/2020,252.65,253.51,248.24,250.55,54193
11/2/2020,252.62,253.9,249.04,251.42,55513
11/3/2020,253.57,257.77,253.23,256.3,53884
11/4/2020,262.83,267.03,260.76,265.39,54944
11/5/2020,272.28,274.11,271.36,273.71,157973
11/6/2020,272.97,275.12,269.95,274.51,61590
11/9/2020,279.35,282.32,272.56,272.98,92082
11/10/2020,270.1,272.16,266.37,267.97,83678
11/11/2020,270.93,275.06,270.78,274.58,76830
11/12/2020,274.53,275.33,271.26,271.97,182200
11/13/2020,274.25,275.45,272.55,275.04,47294
11/16/2020,275.97,278.84,275.73,278.78,65429
11/17/2020,276.92,278.25,276.09,277.03,79214
11/18/2020,276.72,277.9,274.66,274.66,55471
11/19/2020,273.95,277,273.47,276.48,49043
11/20/2020,276.82,277.06,274.34,274.55,46826
11/23/2020,276.02,277.39,273.43,275.25,57353
11/24/2020,276.05,278.95,274.86,278.25,51372
11/25/2020,278.69,279.45,278.11,278.91,54441
11/27/2020,280.85,282.27,280.85,281.08,32525
11/30/2020,280.95,282.46,278.05,282.26,39287
12/1/2020,284.33,287.1,283.99,285.97,80207
12/2/2020,284.93,286.16,283.56,285.71,46392
12/3/2020,286.78,287.93,285.56,285.82,45309
12/4/2020,287.1,289.34,286.7,289.3,31520
12/7/2020,289.63,290.95,289.5,290.24,131052
12/8/2020,290.24,292.14,289.46,291.24,40960
12/9/2020,291.36,291.5,285.53,286.01,44899
12/10/2020,284.25,287.83,283.64,286.92,60887
12/11/2020,285.21,285.76,283.09,285.62,88102
12/14/2020,285.82,287.99,285.82,286.02,39688
12/15/2020,288.86,290.72,287.66,290.72,63471
12/16/2020,290.64,293.4,289.79,292.71,290765
12/17/2020,294.75,295.34,293.91,294.91,112387
12/18/2020,295.24,295.24,292.32,294.17,57219
12/21/2020,289.94,293.74,287.79,293.3,52767
12/22/2020,294.86,296.62,293.99,295.85,48001
12/23/2020,296.76,296.86,294.19,294.19,56949
12/24/2020,295.6,297.48,295.6,296.75,33529
12/28/2020,299.93,300.37,298.81,300.06,57236
12/29/2020,302.1,302.16,299.17,299.17,54614
12/30/2020,301,301.54,299.82,300.09,47200
12/31/2020,300.13,300.81,298.5,300.05,44621
